14.2333; -10.7299
14.2666; -11.0267
14.2999; -11.3227
14.3333; -11.6179
14.3666; -11.9123
14.3999; -10.1655
14.4333; -9.8321
14.4666; -9.4988
14.4999; -9.1655
14.5333; -8.8321
14.5666; -8.4988
14.5999; -8.1655
14.6333; -7.8321
14.6666; -7.4988
14.6999; -7.1655
14.7333; -6.8321
14.7666; -6.4988
14.7999; -6.1655
14.8333; -5.8321
14.8666; -5.4988
14.8999; -5.1655
14.9333; -4.8321
14.9666; -4.4988
14.9999; -4.1655
15.0333; -3.8321
15.0666; -3.4988
15.0999; -3.1725
15.1333; -2.8391
15.1666; -2.5058
15.1999; -2.1725
15.2333; -1.8392
15.2666; -1.5058
15.2999; -1.1725
15.3333; -0.8392
15.3666; -0.5059
15.3999; -0.1726
15.4333; 0.1607
15.4666; 0.4940
15.4999; 0.8273
15.5333; 1.1606
15.5666; 1.4939
15.5999; 1.8272
15.6333; 2.1604
15.6666; 2.4937
15.6999; 2.8270
15.7333; 3.1602
15.7666; 3.4935
15.7999; 5.2690
15.8333; 4.9747
15.8666; 4.6795
15.8999; 4.3835
15.9333; 4.0868
15.9666; 3.7893
15.9999; 3.4911
16.0333; 3.1923
16.0666; 2.8929
16.0999; 2.5930
16.1333; 2.2926
16.1666; 1.9916
16.1999; 1.6903
16.2333; 1.3885
16.2666; 1.0863
16.2999; 0.7838
16.3333; 0.4809
16.3666; 0.1778
16.3999; -0.1256
16.4333; -0.4293
16.4666; -0.7331
16.4999; -1.0372
16.5333; -1.3414
16.5666; -1.6458
16.5999; -1.9503
16.6333; -2.2549
16.6666; -2.5596
16.6999; -2.8643
16.7333; -3.1691
16.7504; -3.3261
